ID,TITLE,PRICE,IMAGE
1,Alpenleder Laptoptas - Model: STENZ/SPEZI (Handgemaakt) - Duurzaam biologisch leer uit regionale landbouw | Tablet/Laptop Sleeve- Laptophoes leer *Fair Produziert*,105,https://m.media-amazon.com/images/G/01/us-certifiedrefurbished/Renewed_Pri_Logo_Green3._QL95_SY80_.jpg
2,NEGOTIA Alpha - Laptop Folio 14 inch - Leren Laptophoes 14'' MacBook Pro & Air 13-3 inch case - Laptop Sleeve - Zwart,74,https://m.media-amazon.com/images/I/717zga8GZdL._AC_UL320_.jpg
3,Bellroy Classic Backpack Plus V2,199,https://m.media-amazon.com/images/I/61PWlPvoqLL._AC_UL320_.jpg
4,Bellroy Transit Backpack (15-inch laptop- comprimeerbanden- verstelbare borstriem- voorgevormd rugpaneel- opbergvakken),285,https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png
5,LENOVO IdeaPad 1 15IGL7 (82V700AGMH) | 15.6  | Intel N4020 | 4GB RAM | 128 GB SSD | Windows OS | QWERTY Toetsenbord,149,https://m.media-amazon.com/images/I/41GuvO+KPxL._AC_UL320_.jpg
6,ACEMAGIC Laptop- metalen behuizing- 16 inch FHD- 16 GB DDR4- 512 GB SSD Notebook Computer- Intel Quad-Core N95 (tot 3-40 GHz) met Windows 11 Pro- QWERTY lichte laptop met WiFi- BT5.0- USB 3.2 x 2-,299,https://m.media-amazon.com/images/I/41bXef1MXNL._AC_UL320_.jpg
7,Morostron Laptop 15-6 inch Windows 11 Notebook 16 GB RAM 512GB SSD- Celeron N5095 Computer- FHD IPS Display 1920X1080- AC WiFi- USB 3.0- vingerafdrukherkenning- metalen behuizing- grijs,289,https://m.media-amazon.com/images/I/715oiwQwmAL._AC_UL320_.jpg
8,ASUS Vivobook 15 X1504ZA-NJ1199W | 15.6  | Intel Core i5-1235U | 16GB RAM | 512 GB SSD | Windows OS | QWERTY Toetsenbord,45,https://m.media-amazon.com/images/I/71f6-KSLvLL._AC_UL320_.jpg
9,Waxuor Laptop 14-1 inch Windows 11 Notebook- 4 GB DDR3 192 GB SSD- Intel Celeron Quad Core- FHD IPS 1920 x 1080- WiFi- Bluetooth - Grijs,599,https://m.media-amazon.com/images/I/714z6xuMlVL._AC_UL320_.jpg
10,Acer Chromebook 314 (CB314-2H-K17E) Laptop | 14  HD Display | MediaTek Octa-Core ARM Cortex A73/A53 (MT8183) | 4 GB RAM | 64 GB eMMC | Mali-G72 MP3 GPU | Google ChromeOS | zilver,185,https://m.media-amazon.com/images/I/51P2Z1ByfHL._AC_UL640_QL65_.jpg
11,Lenovo (15-6 inch Full Hd) Notebook (Intel Dual Core- 8 GB RAM- 512 GB M.2 SSD- Windows 11 Pro),200,https://m.media-amazon.com/images/I/51P2Z1ByfHL._AC_UL640_QL65_.jpg
12,Lenovo ThinkPad T570 Intel i7 2x2.8 GHz processor- 32 GB 512 GB SSD- 15-6 inch display- Full HD 1920x1080 IPS- Windows 11 Pro HIP (gereviseerd),299,https://m.media-amazon.com/images/I/71l+DNKDcQL._AC_UL320_.jpg
13,ASUS Zenbook 14X OLED-laptop- 14-5 inch WQXGA+ 120Hz oled-display- Intel Core i9-13900H- 16 GB RAM- 1 TB SSD- Intel Iris Xe- Windows 11- QWERTZ toetsenbord- Inkwell Gray,499,https://m.media-amazon.com/images/I/71bIN5tI8bL._AC_UL320_.jpg
14,Lenovo ThinkPad L380 Intel Core i5-8350U - 8GB DDR4 RAM - 256GB NVMe SSD - 13-3 inch LCD - Windows 11 Pro (gereviseerd),240,https://m.media-amazon.com/images/I/81rc59e2NfL._AC_UL320_.jpg
15,ASUS Vivobook 16 M1603QA-MB014W | 16  WUXGA IPS | AMD Ryzen 5 5600H | 8GB RAM | 512GB SSD | Windows OS | QWERTY Toetsenbord,449,https://m.media-amazon.com/images/I/51z1g9dcjoL._AC_UL320_.jpg
16,Lenovo IdeaPad 3 15ITL6 (82H803N5MH) | 15.6  FHD Scherm | Intel Core i3-1115G4 | 8 GB RAM | 256 GB SSD | Intel UHD Graphics | QWERTY Toetsenbord,359,https://m.media-amazon.com/images/I/51tcVXoZBAL._AC_UL320_.jpg
17,HP Laptop | 15-6 inch FHD-display- Intel Core i7-1255U- 16 GB DDR4 RAM- 512 GB SSD- Intel Iris Xe-grafische kaart- Windows 11 Home- QWERTZ toetsenbord- zilver,1134,https://m.media-amazon.com/images/I/61G-zM-KmML._AC_UL320_.jpg
18,Lenovo ThinkPad P16s Mobiel Werkstation Laptop- 16  WUXGA IPS- AMD Ryzen 7 PRO 6850U- 16GB RAM- 2TB PCIe SSD- WiFi 6E- Webcam- PDG HDMI- US Versie Toetsenbord- Windows 11 Pro,172,https://m.media-amazon.com/images/I/61mblBss4JL._AC_UL320_.jpg
19,Acer Aspire 5 (A515-48M-R9J8) laptop- 15- 6 inch FHD-display- AMD Ryzen 5 7530U- 16 GB RAM- 1 TB SSD- AMD Radeon graphics- Windows 11- QWERTZ toetsenbord- grijs,219,https://m.media-amazon.com/images/I/41b0NTKhuAL._AC_UL320_.jpg
20,HP Laptop 15-6 inch FHD-display- AMD Ryzen 5-5500U- 16GB DDR4 RAM- 512GB SSD- AMD Radeon graphics- QWERTZ toetsenbord- Windows 11- zilver,7,https://m.media-amazon.com/images/I/61TdNbNwHmL._AC_UL320_.jpg
21,Tatkraft Joy Ergonomische Laptoptafel Op Wielen - Met Muismat - Antislip Laptop Statafel In Hoogte Verstelbaar - Notebook Standaard Houder - Zwart,26,https://m.media-amazon.com/images/I/81B2B2xJSzL._AC_UL320_.jpg
22,XG-X10U USB portabl conferentie speakerphone speaker telefoon voor zakelijke laptop vergaderingen speakerphone conferentie,329,https://m.media-amazon.com/images/I/61wt0fdul6L._AC_UL320_.jpg
23,BENFEI 4K DisplayPort-naar-HDMI-adapter- unidirectionele DP-bron-naar-HDMI-beeldschermaansluitingsadapter- compatibel voor laptop- monitor- tv-projector,399,https://m.media-amazon.com/images/I/71aXF4Z6RwL._AC_UL320_.jpg
