ID,TITLE,PRICE,IMAGE
26,Acer Chromebook 315 (CB315-3H-C0AY) -laptop | 15-6  FHD-scherm | Intel Celeron N4120 | 4 GB RAM | 128 GB eMMC | Intel UHD Graphics 600 | Google ChromeOS | Zilver | QWERTZ-indeling,249,https://m.media-amazon.com/images/I/713bH3i-hmL._AC_UL320_.jpg
27,ASUS Chromebook CM1 laptop- 14 inch full-HD ontspiegeld display- MediaTek Kompanio 510- 4 GB RAM- 128 GB eMMC- ARM G52 MC2- ChromeOS- QWERTZ toetsenbord- gravity grijs,165,https://m.media-amazon.com/images/I/611DzY2Ud0L._AC_UL320_.jpg
28,Lenovo IdeaPad 1 Laptop incl. Microsoft 365 | 14  Full HD Display | 1920x1080 | Intel Celeron N4020 | 4GB RAM | 128GB SSD | Intel UHD Graphics 6000 | Windows 11 Home | blauw | 3 maanden Premium Care,814,https://m.media-amazon.com/images/I/61vKVF-IZ8L._AC_UL320_.jpg
29,Medion Draagbare PC-notebook van aluminium E17201 (Md62197)- Intel Celeron N4020 Dual Core (1-10 - 2-80 GHz) 128 GB Ssd; Windows 11; display 17-3 inch titanium grijs- 53 -9 x 3 4-7 x 10-7 cm; 3-36 kg,316,https://m.media-amazon.com/images/I/91xVcVNqX-L._AC_UL320_.jpg
30,LENOVO Yoga Slim 6 14APU8 (82X3003AMH) | 14  | AMD Ryzen 7 7840U | 16GB RAM | 1 TB SSD | Windows OS | QWERTY Toetsenbord | QWERTY Toetsenbord,1379,https://m.media-amazon.com/images/I/710rBCreH1L._AC_UL320_.jpg
31,Jumper Laptop 11-6 inch Microsoft Office 365 4GB DDR4 + 64GB eMMC Notebook- Intel Pentium N3700- Win 10- Bluetooth 4.2- ondersteuning 128GB TF-kaartuitbreiding- met QWERTY-toetsenbordmembraanlay-out,372,https://m.media-amazon.com/images/I/61jWHOeN1DL._AC_UL320_.jpg
32,ARZOPA 16-1  144HZ draagbare monitor- 1920×1080 FHD IPS draagbare monitor voor laptop met enkele stang- ondersteuning HDMI/Type-C/USB-C- oogbescherming Gaming scherm voor Laptop/PC/Mac/PS3/4/5/Xbox,899,https://m.media-amazon.com/images/I/71pBHYrx32L._AC_UL320_.jpg
33,ASUS Vivobook 16X laptop- 16 inch Full HD+ ontspiegeld IPS display- AMD Ryzen 5 5600H- 16 GB RAM- 512 GB SSD- AMD Radeon (Windows 11- QWERTZ toetsenbord- Quiet Blue,879,https://m.media-amazon.com/images/I/51DBqFVyHSL._AC_UL320_.jpg
34,HP Laptop voor Zakelijk en Student- 17-3  FHD IPS Display- AMD Ryzen 5 5500U- 32GB RAM- 1TB PCIe SSD- Webcam- Bluetooth- USB-C- HDMI- US Versie Toetsenbord- PDG HDMI Kabel- Win 11 Pro,99,https://m.media-amazon.com/images/I/61rTLL2gNJL._AC_UL320_.jpg
35,Acer Aspire 3 (A315-510P-39UW) Laptop | 15-6  FHD Display | Intel Core i3-N305 | 8 GB RAM | 256 GB SSD | Intel UHD Graphics | Windows 11 | QWERTZ toetsenbord | zilver,136,https://m.media-amazon.com/images/I/7146ziJ6iWL._AC_UL320_.jpg
36,Dell Inspiron 14 5435 Laptop | 14-0  FHD Display (1920 x 1200) | AMD Ryzen 7 7730U | 16 GB RAM | 1TB SSD | AMD Radeon Graphics Card | Windows 11 Home | QWERTZ toetsenbord | Silver,98,https://m.media-amazon.com/images/I/71o+DPvspKL._AC_UL320_.jpg
37,LENOVO IdeaPad Slim 3 14AMN8 (82XN005BMH) | 14  Full HD Display | AMD Ryzen 5 7520U | AMD Radeon Grafisch | 16GB RAM | 512GB SSD | QWERTY Toetsenbord,13,https://m.media-amazon.com/images/I/61oXkNJqBTL._AC_UL320_.jpg
38,LENOVO IdeaPad Slim 5 16IAH8 (83BG004NMH) | 16  WUXGA Display | Intel Core i5-12450H | Intel UHD Grafisch | 16GB RAM | 1TB SSD | QWERTY Toetsenbord,26,https://m.media-amazon.com/images/I/51T-ToPaanL._AC_UL320_.jpg
