ID,TITLE,PRICE,IMAGE
1,Lenovo ThinkPad L390 13.3 Laptop - Intel Core i5 8th Gen CPU - 8GB RAM - 256GB SSD - Windows 11 Pro (Renewed),249.,https://m.media-amazon.com/images/I/61e-3b2Z8JL._AC_UY218_.jpg
2,2023 Lenovo 15.6-inch Laptop AMD Ryzen Pro 5000 Series CPU- 32GB RAM- 500GB SSD- AMD RX VegaTM 6-Core Graphics- HDMI- USB Type-C- Windows 11,545.,https://m.media-amazon.com/images/I/81jpUoTw7UL._AC_UY218_.jpg
3,Apple 2023 MacBook Pro laptop M3 Pro chip with 12‑core CPU- 18‑core GPU: 16.2-inch Liquid Retina XDR display- 36GB unified memory- 512GB SSD storage. Works with iPhone/iPad; Silver-2,750.,https://m.media-amazon.com/images/I/61-yDNLyeyL._AC_UY218_.jpg
4,ASUS Laptop Zenbook 14X OLED UX3404VC 14.5 2.8K Touchscreen 120Hz OLED Laptop (Intel i9-13900H- NVIDIA GeForce RTX 3050- 32GB RAM- 1TB SSD- Backlit Keyboard- Windows 11)-1,299.,https://m.media-amazon.com/images/I/5144FXGp5oL._AC_UY218_.jpg
5,ASUS TUF Gaming Advantage Edition FA617NS 16.0 WUXGA 165Hz Gaming Laptop (AMD Ryzen 7-7735HS- AMD Radeon RX7600S Graphics- 16 GB RAM- 512 GB SSD- Windows 11) 90Whr Battery,910.,https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png
6,Dell Inspiron 3000 Business Laptop- 15.6 HD Display- Intel Pentium Silver N5030 Processor- Windows 11 Pro- 16GB RAM- 1TB HDD- WiFi- HDMI- Webcam- Bluetooth- SD-Card Slot-1,499.,https://m.media-amazon.com/images/I/6124i2IXxpL._AC_UY218_.jpg
7,Laptop 15.6 inch- Notebook 16GB RAM 512GB SSD Celeron N95 Windows 11 Pro 1920 * 1080 IPS Full HD Computer- with 2 * USB 3.0 Mini HDMI Fingerprint Unlocking and Full Size Backlight Keyboard Laptops,899.,https://m.media-amazon.com/images/I/71-Pt77Xy-L._AC_UY218_.jpg
8,Dell Latitude 7290 12.5in HD Premium Business Laptop- Intel Core i5-7300U- 256GB SSD/16GB DDR4- Windows 10 Pro (Renewed),547.,https://m.media-amazon.com/images/I/712gk8mmkjL._AC_UY218_.jpg
9,Gigabyte G5 KF - 15.6 FHD 144Hz- i5-12500H- NVIDIA GeForce RTX 4060 Laptop GPU (8GB)- 16GB (DDR4 3200MHz)- 1 x Gen4 512GB SSD- Win11Home- 2 Year Warranty,269.,https://m.media-amazon.com/images/I/61-EN1HSS5L._AC_UY218_.jpg
10,Lenovo ThinkPad T480 Windows 11 Ultrabook - 14 Full HD Quad Core i5-8350U 16GB 256GB SSD HDMI WebCam WiFi PC Laptop (Renewed),175.,https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png
11,Acer Nitro 17 Gaming Laptop- 17.3 IPS 165Hz QHD Display- AMD Ryzen 7 7840HS- 64GB DDR5 RAM- 4TB M.2 SSD- NVIDIA GeForce RTX 4060- American English RGB Keyboard- Windows 11 Home,289.,https://m.media-amazon.com/images/I/61FYnkJmsCL._AC_UY218_.jpg
12,ASUS TUF A17 FA707XI 17.3” Full HD 144Hz Gaming Laptop (AMD Ryzen 9-7940HS- NVIDIA GeForce RTX 4070- 16GB RAM- 512GB SSD- Windows 11- 90Whrs Battery),398.,https://m.media-amazon.com/images/I/51AIWtaaB2L._AC_UY218_.jpg
13,ASUS Vivobook 15 X1500EA 15.6 Full HD Laptop (Intel i3-1115G4- 8GB RAM- 256GB SSD- Windows 11)-1,101.,https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png
14,MSI Katana 17 Inch FHD Gaming Laptop - (Intel Core i7-13620H- Nvidia GeForce RTX 4050- 16GB RAM- 1TB SSD- Windows 11 Home) - Core Black,449.,https://m.media-amazon.com/images/I/711+0tgn+6L._AC_UY218_.jpg
