ID,TITLE,PRICE,IMAGE
1,HP Stream Laptop PC 11-ak0027na | Intel® Celeron® N4120 Processor | 4GB RAM | 64GB eMMC | 11 inch HD 16:9 display | Windows 11 Home | Diamond White | Microsoft 365 Personal 12 months included,159.,https://m.media-amazon.com/images/G/08/My_Projects/Bestseller_Sparkle._FMpng_SY80_.png
2,Acer Chromebook 314 CB314-2H Laptop - MTK MT8183 4GB- 64GB eMMC- Integrated Graphics- 14-inch HD- Google Chrome OS- Silver,149.,https://m.media-amazon.com/images/I/71W25sJxfKL._AC_UY218_.jpg
3,HP Laptop PC 15s-fq5026sa | Intel Core i3-1215U Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 inch Full HD 16:9 display | Windows 11 Home | Natural Silver,309.,https://m.media-amazon.com/images/I/81FZ01hhXrL._AC_UY218_.jpg
4,Dell Inspiron 15 3520 Laptop | FHD (1920 x 1080) 120Hz Display | Intel Core i3-1215U | Intel UHD Graphics | 8 2666MHz RAM | 256 | English-UK Keyboard | Carbon black,279.,https://m.media-amazon.com/images/I/81KDeMk361L._AC_UY218_.jpg
5,ASUS Laptop Vivobook 15 E1504GA 15.6 Full HD Laptop (Intel i3 8-Core Processor- 8GB RAM- 512GB PCIe SSD- Windows 11),329.,https://m.media-amazon.com/images/I/81K1seG38oL._AC_UY218_.jpg
6,Acer Aspire 1 A115-32 15.6-inch Laptop - (Intel Celeron N4500- 4 GB RAM- 64 GB eMMC- 1920 x 1080 Display- Windows 11- Silver),235.,https://m.media-amazon.com/images/I/61kE20DUhrL._AC_UY218_.jpg
7,MSI Titan 18 16:10 UHD+ Gaming Laptop - (Intel Core i9-14900HX- NVIDIA GeForce RTX 4090- 32GB RAM- 2TB SSD- Windows 11 Pro - Core Black-4,699.,https://m.media-amazon.com/images/I/81C96XTT1GL._AC_UY218_.jpg
8,SGIN 15.6 Inch Laptop 12GB RAM 512GB SSD- 1080P FHD Celeron N5095 Up to 2.8GHz- 180° Open Angle- PC Notebook with Dual Band WiFi- 2xUSB 3.0- Keyboard Film in Eight Languages,269.,https://m.media-amazon.com/images/I/71VW+mYBZNL._AC_UY218_.jpg
9,ASUS Vivobook M1605YA 16.0 WUXGA Laptop (AMD Ryzen 7-7730U- 16GB RAM- 1TB PCIe SSD- Backlit Keyboard- Windows 11,619.,https://m.media-amazon.com/images/I/71wzzFjgxhL._AC_UY218_.jpg
10,SGIN 15.6 inch Laptop- 8GB RAM LPDDR4 256GB SSD- PC Computer with Intel Celeron Processor- IPS HD Display- 2.4G/5GHz WiFi- Bluetooth 5.0- Type-C- 2*USB 3.2- Support TF Card Expansion 512GB,209.,https://m.media-amazon.com/images/I/51pbL72bohL._AC_UY218_.jpg
11,Fsjun 17.3 Laptop- Celeron N5095(Up to 2.9GHz) CPU- 1TB SSD 16GB RAM- 1080P IPS FHD Display- Win 11 Pro/Office 2019- Fingerprint Reader- Backlit KB- Mini-Hdmi- WiFi- 3xUSB 3.0- Silver(16G+1TB),458.,https://m.media-amazon.com/images/I/81BPozB0CNL._AC_UY218_.jpg
12,Naclud 15.6 Inch Laptop 12GB RAM 512GB SSD Storage- 1080P Display Full HD Laptop Celeron N5095 Up to 2.8GHz- PC Notebook with Dual Band WiFi- 2xUSB 3.0- Keyboard Film in Eight Languages,269.,https://m.media-amazon.com/images/I/81Xhe3BCeHL._AC_UY218_.jpg
13,Lenovo IdeaPad 1 Laptop | 15 inch Full-HD (1080p) Display | Intel Celeron N4020 | 4 GB RAM | 128 GB SSD | Windows 11 Home S | Cloud Grey | Microsoft 365 Personal,239.,https://m.media-amazon.com/images/I/716FlA0XlmL._AC_UY218_.jpg
14,Dell XPS 15 9530 Laptop i9-13900H- 32GB- 2TB SSD- 8GB NVIDIA RTX 4070- US K/B- 15.6 3.5K OLED Touch Screen (Renewed)-2,299.,https://m.media-amazon.com/images/I/71hY7teHZzL._AC_UY218_.jpg
15,Dell Inspiron 14 5425 Laptop- AMD Ryzen 7 5825U- 14 FHD+ Display- 16GB RAM- 512GB SSD- Backlit Keyboard- Fingerprint Reader- Windows 11 Home (Platinum Silver),189.,https://m.media-amazon.com/images/I/6164Sa-YjVL._AC_UY218_.jpg
16,WAICID 15.6 Inch Laptop 256GB SSD 8GB RAM (TF Card 512GB)- Intel Celeron (up to 2.6Ghz) Computer- HD IPS Display- 7000mAh Battery- PC Notebook with 2xUSB 3.2- 2.4G+5G WiFi- BT 5.0-Type-C-1,539.,https://m.media-amazon.com/images/I/71Bo9bld2yL._AC_UY218_.jpg
