ID,TITLE,PRICE,IMAGE
7,"Dell Latitude 7490 14” FHD Laptop – Core i7-8650U (4.2GHz), UHD Graphics 620, 16GB DDR4, 1TB SSD, Fingerprint & Card Reader, vPro, WIFI 5 & BT 4.2, Windows 11 Pro Free Upgrade, Backlit Keys (Renewed)",279.,https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png
8,"SGIN Laptop 17.3 Inch 8GB RAM 512GB SSD, Laptop Celeron Dual-Core Processor Up to 2.8GHz, 1080P FHD PC Notebook with Dual Band WiFi, 2xUSB 3.0, Keyboard Film in Eight Languages",899.,https://m.media-amazon.com/images/I/71KpKmYOWgL._AC_UY218_.jpg
9,"ASUS TUF Gaming FA507NV 15.6"" Full HD 144Hz Gaming Laptop (AMD Ryzen 5-7535HS, NVIDIA GeForce RTX 4060 (140 TGP), 16GB RAM, 512GB PCIe SSD, Windows 11)","3,399.",https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png
10,"ASUS ROG Zephyrus M16 OLED 16.0"" WQXGA 500nits 240Hz Gaming Laptop (Intel Core Ultra 9-185H, NVIDIA GeForce RTX 4080, 32GB RAM, 2TB PCIe SSD, Windows 11)",379.,https://m.media-amazon.com/images/I/81mqek8L4nL._AC_UY218_.jpg
11,"ASUS Laptop Vivobook Pro 14 K3405ZF 14.0"" WQXGA (2560x1600) 400nits Laptop (Intel i5-12450H, NVIDIA GeForce RTX 2050 Graphics, 16GB RAM, 512GB PCIe SSD, Windows 11)",227.,https://m.media-amazon.com/images/I/61jp4mt9z7L._AC_UY218_.jpg
12,"SGIN 17.3 Inch Laptop 4GB DDR4 128GB SSD (TF 512GB), Celeron Dual-Core Processor, 2xUSB 3.0, Dual Band WiFi, Bluetooth 4.2, FHD 1920x1080 Notebook Ships with Keyboard Film in 8 Languages",249.,https://m.media-amazon.com/images/I/61Qp+cqe+FL._AC_UY218_.jpg
13,"Lenovo ThinkPad T480 14"" Laptop - Intel Core i5 8th Gen CPU - 8GB RAM - 256GB SSD - Windows 11 Pro (Renewed)",224.,https://m.media-amazon.com/images/I/51q7r-1pWwL._AC_UY218_.jpg
14,"2023 Model 15.6"" Full HD Laptop - 8GB RAM 512GB SSD Windows 11 Home, AC WIFI, RJ45, Integrated Webcam - S15 N2 15 Inch Lightweight Laptop",249.,https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png
15,Dell Latitude 15 5590 (15.6 inch) Notebook PC Core i5 (8250U) 1.6GHz 8GB 256GB SSD WLAN BT Webcam Windows 10 Pro (UHD Graphics 620) (Renewed),"1,539.",https://m.media-amazon.com/images/I/7172kh88-ZL._AC_UY218_.jpg
1,"2023 Lenovo 15.6-inch Laptop AMD Ryzen Pro 5000 Series CPU, 32GB RAM, 500GB SSD, AMD RX VegaTM 6-Core Graphics, HDMI, USB Type-C, Windows 11",545.,https://m.media-amazon.com/images/I/81jpUoTw7UL._AC_UY218_.jpg
